InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Region,SpotPrice,Price,AvailabilityZone
8x_RTXA4500_SECURE,RTXA4500,8.0,96.0,160.0,RTXA4500,US,1.76,2.88,US-GA-1
8x_RTXA4500_SECURE,RTXA4500,8.0,96.0,160.0,RTXA4500,US,1.76,2.88,US-GA-2
8x_RTXA4500_SECURE,RTXA4500,8.0,96.0,160.0,RTXA4500,US,1.76,2.88,US-IL-1
8x_RTXA4500_SECURE,RTXA4500,8.0,96.0,160.0,RTXA4500,US,1.76,2.88,US-KS-1
8x_RTXA4500_SECURE,RTXA4500,8.0,96.0,160.0,RTXA4500,US,1.76,2.88,US-KS-2
8x_RTXA4500_SECURE,RTXA4500,8.0,96.0,160.0,RTXA4500,US,1.76,2.88,US-NC-1
8x_RTXA4500_SECURE,RTXA4500,8.0,96.0,160.0,RTXA4500,US,1.76,2.88,US-TX-1
8x_RTXA4500_SECURE,RTXA4500,8.0,96.0,160.0,RTXA4500,US,1.76,2.88,US-TX-2
8x_RTXA4500_SECURE,RTXA4500,8.0,96.0,160.0,RTXA4500,US,1.76,2.88,US-TX-3
8x_RTXA4500_SECURE,RTXA4500,8.0,96.0,160.0,RTXA4500,US,1.76,2.88,US-TX-4
8x_RTXA4500_SECURE,RTXA4500,8.0,96.0,160.0,RTXA4500,US,1.76,2.88,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,CA,,0.44,CA-MTL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,CA,,0.44,CA-MTL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,CA,,0.44,CA-MTL-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,CA,,0.44,CA-MTL-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,CA,,0.44,CA-MTL-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,CA,,0.44,CA-MTL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,CA,,0.44,CA-MTL-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,CA,,0.44,CA-MTL-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,CA,,0.44,CA-MTL-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,CA,,0.44,CA-MTL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,CA,,0.44,CA-MTL-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,CA,,0.44,CA-MTL-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,CZ,,0.44,EU-CZ-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,CZ,,0.44,EU-CZ-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,IS,,0.44,EUR-IS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,IS,,0.44,EUR-IS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,IS,,0.44,EUR-IS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,IS,,0.44,EUR-IS-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,IS,,0.44,EUR-IS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,IS,,0.44,EUR-IS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,IS,,0.44,EUR-IS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,IS,,0.44,EUR-IS-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,IS,,0.44,EUR-IS-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,IS,,0.44,EUR-IS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,IS,,0.44,EUR-IS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,IS,,0.44,EUR-IS-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,NL,,0.44,EU-NL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,NL,,0.44,EU-NL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,NO,,0.44,EU-SE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,NO,,0.44,EU-SE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,RO,,0.44,EU-RO-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,RO,,0.44,EU-RO-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,SE,,0.44,EU-SE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,SE,,0.44,EU-SE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-4
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-4
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-4
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-4
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-4
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-4
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-4
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-4
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-4
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-4
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-4
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-4
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-4
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-3
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-4
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-WA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-CA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-DE-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-GA-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-IL-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-KS-2
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-NC-1
1x_RTXA5000_SECURE,RTXA5000,1.0,6.0,24.0,RTXA5000,US,,0.44,US-TX-1
